age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
25,private,288185,9th,5,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,mexico,<=50K
18,private,142647,some-college,10,never-married,other-service,own-child,white,female,0,0,20,united-states,<=50K
43,private,159549,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,50,united-states,>50K
19,,242001,some-college,10,never-married,,own-child,white,female,0,0,40,united-states,<=50K
48,federal-gov,147397,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,0,0,36,united-states,<=50K
50,private,41890,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50K
42,private,344624,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,1902,50,united-states,>50K
42,private,345363,hs-grad,9,divorced,exec-managerial,not-in-family,white,female,0,0,40,england,<=50K
47,private,232628,hs-grad,9,married-civ-spouse,craft-repair,husband,black,male,0,0,40,united-states,<=50K
39,private,117381,hs-grad,9,never-married,tech-support,not-in-family,white,male,0,0,62,england,<=50K
61,federal-gov,136787,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,>50K
53,private,103586,bachelors,13,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,55,united-states,<=50K
48,state-gov,224474,some-college,10,divorced,exec-managerial,not-in-family,white,female,0,0,40,united-states,<=50K
53,private,152883,hs-grad,9,widowed,adm-clerical,not-in-family,black,female,0,0,40,united-states,<=50K
34,private,347166,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,<=50K
25,private,312966,9th,5,separated,handlers-cleaners,other-relative,white,male,0,0,40,el-salvador,<=50K
41,private,406603,hs-grad,9,never-married,other-service,not-in-family,white,male,0,0,6,iran,<=50K
51,private,182944,hs-grad,9,widowed,tech-support,unmarried,black,female,0,0,40,united-states,<=50K
37,private,66686,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,>50K
63,private,30602,7th-8th,4,married-spouse-absent,other-service,unmarried,amer-indian-eskimo,female,0,0,40,united-states,<=50K
20,private,33551,hs-grad,9,never-married,transport-moving,own-child,white,male,0,0,40,united-states,<=50K
49,private,207677,7th-8th,4,divorced,craft-repair,not-in-family,white,male,0,0,70,united-states,<=50K
41,self-emp-not-inc,408498,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,<=50K
44,self-emp-not-inc,26669,assoc-acdm,12,married-civ-spouse,other-service,wife,white,female,0,0,99,united-states,<=50K
22,private,180449,some-college,10,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,28,united-states,<=50K
47,private,168262,masters,14,separated,exec-managerial,not-in-family,white,male,99999,0,50,united-states,>50K
46,private,155489,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,0,0,58,united-states,>50K
33,private,348618,5th-6th,3,married-spouse-absent,transport-moving,unmarried,other,male,0,0,20,el-salvador,<=50K
26,private,485117,bachelors,13,never-married,transport-moving,own-child,white,male,0,0,20,united-states,<=50K
40,private,240124,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50K
20,private,258490,some-college,10,never-married,sales,not-in-family,white,female,0,0,35,united-states,<=50K
33,private,259301,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,41,united-states,<=50K
28,,223745,some-college,10,never-married,,unmarried,white,female,0,0,40,united-states,<=50K
41,private,293791,assoc-voc,11,married-civ-spouse,transport-moving,husband,white,male,0,0,55,united-states,<=50K
47,state-gov,216414,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50K
60,,124487,some-college,10,divorced,,not-in-family,white,female,0,0,40,united-states,>50K
36,private,279615,bachelors,13,divorced,sales,own-child,white,female,0,0,40,united-states,<=50K
36,private,220585,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,>50K
50,state-gov,198103,bachelors,13,never-married,exec-managerial,not-in-family,white,female,0,0,40,united-states,<=50K
27,private,209801,some-college,10,never-married,adm-clerical,not-in-family,white,female,0,0,45,,<=50K
30,private,39054,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,65,united-states,>50K
43,private,209894,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,0,0,40,united-states,>50K
38,local-gov,236687,some-college,10,never-married,prof-specialty,own-child,white,male,0,0,40,united-states,<=50K
53,private,97005,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,46,united-states,>50K
22,private,418405,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50K
41,private,352812,some-college,10,married-civ-spouse,exec-managerial,wife,white,female,0,1902,40,united-states,>50K
61,,203849,some-college,10,divorced,,not-in-family,white,female,0,0,40,united-states,<=50K
43,private,174295,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,55,united-states,<=50K
23,,343553,11th,7,never-married,,not-in-family,black,male,0,0,40,united-states,<=50K
42,private,325353,assoc-acdm,12,married-civ-spouse,adm-clerical,husband,white,male,7688,0,42,united-states,>50K
25,private,234190,some-college,10,never-married,sales,not-in-family,white,male,0,0,35,united-states,<=50K
49,local-gov,107231,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,2002,40,united-states,<=50K
18,,137363,some-college,10,never-married,,own-child,white,female,0,0,4,united-states,<=50K
20,private,256504,some-college,10,never-married,sales,own-child,white,female,0,0,6,united-states,<=50K
33,self-emp-not-inc,134886,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,0,0,50,united-states,>50K
34,,268127,12th,8,separated,,unmarried,black,female,0,0,40,united-states,<=50K
53,federal-gov,68985,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,<=50K
19,private,97261,12th,8,never-married,handlers-cleaners,not-in-family,white,male,0,0,40,united-states,<=50K
61,private,232808,10th,6,divorced,other-service,not-in-family,white,male,0,0,24,united-states,<=50K
35,,374716,9th,5,married-civ-spouse,,wife,white,female,0,0,35,united-states,<=50K
35,private,224566,some-college,10,never-married,exec-managerial,not-in-family,white,male,0,0,60,united-states,<=50K
44,self-emp-inc,116358,bachelors,13,married-civ-spouse,sales,husband,asian-pac-islander,male,0,0,50,,>50K
66,private,114447,assoc-voc,11,widowed,prof-specialty,not-in-family,white,female,0,0,35,united-states,<=50K
51,private,210940,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,2002,45,united-states,<=50K
55,private,163083,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50K
54,private,123374,7th-8th,4,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50K
54,private,197975,5th-6th,3,married-civ-spouse,sales,husband,white,male,0,0,51,united-states,<=50K
22,private,217961,some-college,10,never-married,transport-moving,own-child,white,male,0,1719,30,united-states,<=50K
49,,271346,bachelors,13,married-civ-spouse,,husband,white,male,15024,0,60,united-states,>50K
36,private,182013,some-college,10,divorced,tech-support,unmarried,white,female,0,0,40,united-states,<=50K
29,federal-gov,244473,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,7688,0,40,united-states,>50K
36,local-gov,113337,some-college,10,married-civ-spouse,tech-support,husband,white,male,0,0,42,united-states,>50K
23,state-gov,35633,some-college,10,never-married,other-service,not-in-family,white,male,0,0,50,united-states,<=50K
74,self-emp-not-inc,43599,hs-grad,9,widowed,other-service,not-in-family,white,male,0,0,20,united-states,<=50K
26,private,396482,bachelors,13,never-married,sales,not-in-family,white,female,0,0,48,united-states,<=50K
19,private,136866,hs-grad,9,never-married,craft-repair,own-child,white,male,0,0,45,united-states,<=50K
24,private,180060,assoc-acdm,12,never-married,craft-repair,not-in-family,white,male,2354,0,40,united-states,<=50K
34,private,351810,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,0,45,cuba,<=50K
25,private,268222,hs-grad,9,separated,handlers-cleaners,unmarried,black,female,0,0,40,united-states,<=50K
22,private,186573,hs-grad,9,never-married,transport-moving,not-in-family,white,female,0,0,46,united-states,<=50K
19,private,86860,some-college,10,never-married,exec-managerial,own-child,white,male,0,0,15,united-states,<=50K
45,private,174794,bachelors,13,separated,prof-specialty,unmarried,white,female,0,0,56,germany,<=50K
38,private,48093,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,40,united-states,<=50K
28,self-emp-not-inc,119793,hs-grad,9,never-married,other-service,not-in-family,white,male,0,0,40,united-states,<=50K
39,local-gov,112284,masters,14,divorced,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50K
26,private,34803,hs-grad,9,never-married,exec-managerial,not-in-family,white,female,0,0,40,united-states,<=50K
64,,159938,hs-grad,9,divorced,,not-in-family,white,male,8614,0,40,united-states,>50K
42,private,113324,hs-grad,9,widowed,sales,unmarried,white,male,0,0,40,united-states,<=50K
64,private,151540,11th,7,widowed,tech-support,unmarried,white,female,0,0,16,united-states,<=50K
28,private,334032,assoc-voc,11,never-married,sales,not-in-family,white,male,0,0,50,united-states,<=50K
45,private,273435,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50K
36,state-gov,108320,masters,14,divorced,prof-specialty,unmarried,white,male,5455,0,30,united-states,<=50K
30,,159303,bachelors,13,married-civ-spouse,,wife,white,female,0,0,4,united-states,<=50K
33,self-emp-not-inc,170979,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,0,1887,40,united-states,>50K
48,private,199763,hs-grad,9,married-civ-spouse,prof-specialty,wife,white,female,0,0,8,united-states,<=50K
51,private,196501,bachelors,13,divorced,exec-managerial,not-in-family,white,male,14084,0,50,united-states,>50K
22,local-gov,39236,some-college,10,never-married,prof-specialty,own-child,white,female,594,0,25,united-states,<=50K
43,private,240698,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,>50K
50,self-emp-not-inc,57758,assoc-voc,11,married-civ-spouse,sales,husband,white,male,0,0,60,united-states,>50K
34,private,56121,11th,7,divorced,craft-repair,unmarried,white,male,0,0,40,united-states,<=50K
29,private,201454,some-college,10,never-married,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50K
38,private,234901,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,<=50K
23,private,160398,some-college,10,married-spouse-absent,handlers-cleaners,unmarried,white,male,0,0,40,united-states,<=50K
21,state-gov,56582,some-college,10,never-married,tech-support,own-child,white,male,0,0,10,united-states,<=50K
40,private,572751,prof-school,15,married-civ-spouse,craft-repair,husband,white,male,5178,0,40,mexico,>50K
50,self-emp-not-inc,312477,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,1887,40,united-states,>50K
36,private,191335,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,56,united-states,<=50K
58,private,197114,11th,7,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50K
59,private,168569,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,1887,40,united-states,>50K
47,local-gov,324791,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,1887,50,united-states,>50K
56,private,191917,assoc-acdm,12,divorced,adm-clerical,unmarried,white,female,4101,0,40,united-states,<=50K
53,private,72257,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,55,united-states,<=50K
27,private,190525,assoc-voc,11,never-married,machine-op-inspct,unmarried,white,male,0,0,45,united-states,<=50K
50,self-emp-inc,121441,11th,7,never-married,exec-managerial,other-relative,white,male,0,2444,40,united-states,>50K
27,self-emp-not-inc,131298,10th,6,married-civ-spouse,craft-repair,husband,white,male,0,0,48,united-states,<=50K
33,private,609789,assoc-acdm,12,married-spouse-absent,machine-op-inspct,unmarried,white,male,0,0,40,united-states,<=50K
20,private,218178,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,0,0,40,united-states,<=50K
38,private,351299,some-college,10,married-civ-spouse,transport-moving,husband,black,male,0,0,50,united-states,<=50K
22,,77873,9th,5,never-married,,not-in-family,white,male,0,0,30,united-states,<=50K
40,private,230961,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,<=50K
38,private,287701,11th,7,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,48,united-states,>50K
35,private,25955,11th,7,never-married,other-service,unmarried,amer-indian-eskimo,male,0,0,40,united-states,<=50K
24,private,262570,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,male,0,0,40,united-states,<=50K
41,private,53956,bachelors,13,divorced,sales,not-in-family,white,male,0,1980,56,united-states,<=50K
48,self-emp-not-inc,191277,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,0,1902,60,united-states,>50K
49,private,34377,12th,8,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50K
32,self-emp-inc,78530,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,15024,0,50,united-states,>50K
19,private,177839,hs-grad,9,never-married,other-service,own-child,white,female,0,0,15,united-states,<=50K
36,self-emp-not-inc,257250,assoc-voc,11,married-civ-spouse,farming-fishing,husband,white,male,0,0,99,united-states,<=50K
29,private,211482,bachelors,13,never-married,prof-specialty,not-in-family,white,male,0,0,50,united-states,>50K
22,private,36011,assoc-voc,11,never-married,prof-specialty,not-in-family,white,male,0,0,30,united-states,<=50K
51,private,246519,10th,6,married-civ-spouse,handlers-cleaners,husband,white,male,2105,0,45,united-states,<=50K
24,local-gov,452640,some-college,10,never-married,tech-support,not-in-family,white,male,14344,0,50,united-states,>50K
32,state-gov,175931,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,0,0,40,united-states,<=50K
52,self-emp-inc,234286,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,15024,0,40,united-states,>50K
26,private,173927,assoc-voc,11,never-married,prof-specialty,own-child,other,female,0,0,60,jamaica,<=50K
23,private,166527,some-college,10,never-married,exec-managerial,own-child,other,female,0,0,40,united-states,<=50K
34,self-emp-not-inc,137223,10th,6,never-married,other-service,own-child,white,female,0,0,40,united-states,<=50K
47,private,72880,masters,14,never-married,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50K
47,private,181652,hs-grad,9,married-civ-spouse,machine-op-inspct,wife,white,female,0,0,40,united-states,<=50K
33,self-emp-not-inc,281030,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,0,0,94,united-states,<=50K
52,private,48343,assoc-voc,11,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50K
24,private,291355,some-college,10,divorced,adm-clerical,not-in-family,white,female,0,0,60,united-states,<=50K
46,private,295334,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,0,0,60,united-states,>50K
